drug_name,drug_product_id,drug_source,drug_rxnorm_name,drug_term_type,active_ingredient,ingredient_term_type,adverse_effect,adverse_effect_type,label_section,match_method,label_id,effect_id,meddra_id,product_label_id,ingredient_id
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Hepatitis cholestatic,PT,,SM,1194,317,10019754,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Hepatitis,PT,,SM,1194,318,10019717,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,319,10011358,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Weakness,LLT,,SM,1194,320,10047862,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Feelings of weakness,LLT,,SM,1194,321,10016373,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Numbness,LLT,,SM,1194,322,10029829,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Oedema,PT,,SM,1194,323,10030095,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Oedema peripheral,PT,,SM,1194,324,10030124,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Oedema,PT,,SM,1194,325,10030095,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Hyperlipidaemia,PT,,SM,1194,326,10062060,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Cold sweat,PT,,SM,1194,327,10009866,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Pollakiuria,PT,,SM,1194,328,10036018,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Hyperglycaemia,PT,,SM,1194,329,10020635,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,330,10066981,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Hyperuricaemia,PT,,SM,1194,331,10020903,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Acidaemia,LLT,,SM,1194,332,10060699,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Psoriasis,PT,,SM,1194,333,10037153,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Rash psoriasiform,LLT,,SM,1194,334,10065980,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Skin eruption,LLT,,SM,1194,335,10040841,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,Psoriasis,PT,,SM,1194,336,10037153,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,337,10002807,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,338,10029811,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,339,10060055,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,340,10060959,1194,1202
"アテノロール錠25mg「ツルハラ」 (後発品)
アテノロール錠50mg「ツルハラ」 (後発品)",00065079,JP,atenolol 50 MG Oral Tablet,PSN,atenolol,Ingredient,,,,SM,1194,341,10067484,1194,1202
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,342,10067484,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,343,10067484,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Serotonin syndrome,PT,,SM,452,344,10040108,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Anxiety,PT,,SM,452,345,10002855,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Excitement,LLT,,SM,452,346,10015627,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Confusion,LLT,,SM,452,347,10010300,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Sweaty,LLT,,SM,452,348,10042670,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Diarrhoea,PT,,SM,452,349,10012735,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Pyrexia,PT,,SM,452,350,10037660,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hypertension,PT,,SM,452,351,10020772,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,352,10005727,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Rigidity,LLT,,SM,452,353,10039168,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Tachycardia,PT,,SM,452,354,10043071,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Myoclonus,PT,,SM,452,355,10028622,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Anxiety,PT,,SM,452,356,10002855,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Autonomic instability,LLT,,SM,452,357,10049218,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Unsteadiness,LLT,,SM,452,358,10046260,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Agranulocytosis,PT,,SM,452,359,10001507,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,360,10029380,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Neutropenia,PT,,SM,452,361,10029354,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Infection,PT,,SM,452,362,10021789,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,363,10061726,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,364,10062026,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Convulsion,LLT,,SM,452,365,10010904,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hepatic function disorder,LLT,,SM,452,366,10019674,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Jaundice,PT,,SM,452,367,10023126,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hepatic function disorder,LLT,,SM,452,368,10019674,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Jaundice,PT,,SM,452,369,10023126,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Antidiuresis,LLT,,SM,452,370,10002774,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Diuresis,LLT,,SM,452,371,10013523,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,372,10002775,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Inappropriate antidiuretic hormone secretion,PT,,SM,452,373,10053198,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Discharge,PT,,SM,452,374,10080907,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Syndrome of inappropriate antidiuretic hormone secretion,LLT,,SM,452,375,10087107,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,376,10041263,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hyponatraemia,PT,,SM,452,377,10021036,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,378,10060129,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Blood hyposmosis,PT,,SM,452,379,10005582,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,380,10049510,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,381,10041263,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hypersthenuria,PT,,SM,452,382,10020770,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Convulsion,LLT,,SM,452,383,10010904,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Consciousness disturbed,LLT,,SM,452,384,10010770,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Antidiuresis,LLT,,SM,452,385,10002774,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Diuresis,LLT,,SM,452,386,10013523,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,387,10002775,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Inappropriate antidiuretic hormone secretion,PT,,SM,452,388,10053198,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Discharge,PT,,SM,452,389,10080907,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Syndrome of inappropriate antidiuretic hormone secretion,LLT,,SM,452,390,10087107,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Oculomucocutaneous syndrome,PT,,SM,452,391,10030081,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Erythema multiforme,PT,,SM,452,392,10015218,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Erythema,PT,,SM,452,393,10015150,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Macule,PT,,SM,452,394,10025421,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,395,10067484,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,General symptom,PT,,SM,452,396,10060891,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,397,10047890,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,398,10047899,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Malaise,PT,,SM,452,399,10025482,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Feeling abnormal,PT,,SM,452,400,10016322,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Oedema peripheral,PT,,SM,452,401,10030124,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Oedema,PT,,SM,452,402,10030095,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Chest pain,PT,,SM,452,403,10008479,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Irritability,PT,,SM,452,404,10022998,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Oedema,PT,,SM,452,405,10030095,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Peripheral coldness,PT,,SM,452,406,10034568,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Feeling cold,PT,,SM,452,407,10016326,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,408,10047890,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,409,10047895,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Fatigue,PT,,SM,452,410,10016256,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Discharge,PT,,SM,452,411,10080907,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,,,,SM,452,412,10036822,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hyperprolactinaemia,PT,,SM,452,413,10020737,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Galactorrhoea,PT,,SM,452,414,10017600,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Feminisation,LLT,,SM,452,415,10016423,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Gynaecomastia,PT,,SM,452,416,10018800,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Somnolence,PT,,SM,452,417,10041349,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Dizziness,PT,,SM,452,418,10013573,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Headache,PT,,SM,452,419,10019211,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Dizziness postural,PT,,SM,452,420,10013578,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Hypoaesthesia,PT,,SM,452,421,10020937,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Obtundation,LLT,,SM,452,422,10029985,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Tremor,PT,,SM,452,423,10044565,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Sleeplessness,LLT,,SM,452,424,10041017,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Insomnia,PT,,SM,452,425,10022437,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Dysarthria,PT,,SM,452,426,10013887,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Disturbance in attention,PT,,SM,452,427,10013496,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Akathisia,PT,,SM,452,428,10001540,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Convulsion,LLT,,SM,452,429,10010904,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Nightmare,PT,,SM,452,430,10029412,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Sedation,PT,,SM,452,431,10039897,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Paraesthesia,PT,,SM,452,432,10033775,452,15996
"ミルタザピン錠15mg「TCK」 (後発品)
ミルタザピン錠30mg「TCK」 (後発品)",00067704,JP,mirtazapine 15 MG Oral Tablet,SCD,mirtazapine,Ingredient,Restless legs,LLT,,SM,452,433,10038742,452,15996
